"code_module","code_presentation","id_student","id_site","date","sum_click"
"DDD","2014B","537756","772705","114","2"
"EEE","2013J","2033951","551056","123","9"
"DDD","2013J","513204","673519","108","1"
"DDD","2013B","255747","547542","115","14"
"BBB","2014B","354984","768351","9","5"
"FFF","2013J","394218","716238","94","4"
"BBB","2013B","1797614","542892","78","1"
"FFF","2013J","566973","716777","123","1"
"BBB","2013B","513093","542807","199","8"
"GGG","2014J","635988","897074","5","2"
"FFF","2013B","546925","526766","81","24"
"BBB","2013B","499118","543113","33","1"
"CCC","2014J","1501577","909089","142","1"
"FFF","2013B","522718","527116","211","80"
"BBB","2013J","600684","703954","108","1"
"FFF","2013B","2639410","526721","11","2"
"BBB","2014J","603580","913495","142","5"
"DDD","2013J","533988","674143","56","1"
"AAA","2013J","2342426","546650","26","3"
"EEE","2014J","646361","832674","112","6"
"BBB","2014J","602471","913533","34","1"
"FFF","2013B","550792","527184","158","1"
"DDD","2014B","84605","772997","116","7"
"CCC","2014J","600067","909094","14","10"
"FFF","2013B","491636","527374","-17","1"
"FFF","2014B","617805","779753","120","1"
"DDD","2013J","595988","674054","157","1"
"CCC","2014B","551115","730024","59","1"
"FFF","2013J","573766","716640","179","1"
"FFF","2013J","610517","716318","16","1"
"DDD","2013B","539209","547678","23","1"
"FFF","2013B","540800","526721","127","1"
"BBB","2013J","584042","703737","13","2"
"CCC","2014B","338731","729810","85","3"
"BBB","2013B","557032","543039","58","1"
"DDD","2013J","580468","674047","-7","1"
"BBB","2013B","2608453","543056","41","1"
"CCC","2014J","643403","909347","11","1"
"BBB","2014J","592139","913485","65","1"
"BBB","2014J","2229783","913485","139","3"
"FFF","2013J","537942","716643","116","1"
"FFF","2014B","627067","779089","170","5"
"DDD","2014B","617619","772704","15","2"
"BBB","2014B","424014","768340","202","1"
"FFF","2013J","551354","716222","29","2"
"BBB","2014B","594061","768348","96","8"
"BBB","2013B","2097916","542811","76","3"
"FFF","2014J","152917","882708","174","1"
"BBB","2013B","539426","542864","211","1"
"FFF","2014B","604174","779369","95","1"
"FFF","2014J","466120","882537","49","2"
"BBB","2014B","631109","768348","21","17"
"BBB","2014J","692572","926333","58","2"
"AAA","2014J","254625","877034","231","2"
"BBB","2014J","648778","913491","139","2"
"FFF","2014J","657344","883041","104","1"
"CCC","2014B","634216","729683","7","5"
"DDD","2014J","687384","813710","94","1"
"DDD","2014B","356297","773099","208","7"
"CCC","2014J","2590948","909347","32","1"
"FFF","2014J","656651","882537","111","1"
"FFF","2013J","600682","716640","230","3"
"FFF","2014B","618293","779344","115","1"
"GGG","2013J","594554","661609","169","3"
"FFF","2013J","146738","716649","3","1"
"FFF","2013J","607979","716281","55","1"
"BBB","2013J","517231","704229","90","1"
"DDD","2013J","568598","673519","-1","3"
"FFF","2013J","572124","716832","181","1"
"CCC","2014J","1738582","909013","160","4"
"FFF","2013J","571800","716262","188","3"
"DDD","2014J","384999","814300","102","1"
"FFF","2013J","560329","716642","127","1"
"FFF","2014B","589449","779076","50","1"
"DDD","2013J","540947","673519","-7","8"
"FFF","2013J","599683","716433","222","2"
"FFF","2013B","1534560","526789","165","1"
"FFF","2013J","584111","716899","171","1"
"DDD","2013B","551375","547303","196","3"
"BBB","2013B","546157","542892","79","2"
"CCC","2014J","645334","909250","208","1"
"FFF","2014J","646357","883092","142","1"
"FFF","2013B","353221","526833","134","7"
"EEE","2013J","604393","551050","25","5"
"BBB","2013J","574250","703741","5","11"
"FFF","2013B","551397","527191","183","1"
"FFF","2013B","230684","526823","-18","9"
"BBB","2014J","648194","942393","130","7"
"FFF","2014J","628308","882545","46","1"
"FFF","2014J","2624028","883037","219","3"
"FFF","2014J","1722493","882545","146","2"
"CCC","2014J","600067","909032","216","3"
"AAA","2014J","298838","877228","-3","1"
"DDD","2013J","1766513","674058","-7","2"
"DDD","2013B","420388","547858","16","1"
"CCC","2014B","544839","729788","134","32"
"FFF","2013J","424437","716643","25","2"
"DDD","2013B","370949","547274","54","2"
"GGG","2013J","578140","661609","155","1"
"DDD","2014J","623223","813701","-20","1"
"FFF","2014J","560459","882581","186","1"
"FFF","2014B","632044","779262","196","2"
"GGG","2014J","276893","896972","108","1"
"DDD","2014J","674879","813711","47","4"
"FFF","2014J","678528","882661","143","11"
"FFF","2013J","611039","716440","18","1"
"FFF","2014J","688337","882675","108","2"
"BBB","2013J","577256","704229","165","1"
"FFF","2013B","479764","526854","73","11"
"FFF","2013J","568204","716222","41","3"
"BBB","2013B","546921","542807","213","3"
"BBB","2013J","1990650","703721","-3","3"
"DDD","2014J","468720","814279","200","1"
"AAA","2013J","148993","546657","11","6"
"FFF","2013J","580779","716238","153","6"
"FFF","2013J","1935735","716697","89","2"
"CCC","2014B","633112","729683","205","2"
"DDD","2013J","560948","673519","200","3"
"FFF","2014J","648571","882635","202","1"
"FFF","2014B","618397","779620","-12","1"
"FFF","2013J","2503063","716238","177","1"
"FFF","2014J","626033","882580","31","9"
"BBB","2013J","607914","703741","254","1"
"DDD","2013J","267871","674433","128","1"
"FFF","2014J","677436","882673","96","1"
"FFF","2013J","419024","716678","171","1"
"BBB","2014J","623519","913512","8","1"
"FFF","2014J","682753","882584","147","28"
"FFF","2013J","369208","716238","135","1"
"BBB","2014B","618197","768474","-5","1"
"FFF","2014J","597740","882545","28","1"
"AAA","2013J","544103","546654","183","1"
"CCC","2014B","627784","729671","135","1"
"FFF","2014J","265497","883076","22","1"
"FFF","2014J","644847","882545","7","2"
"FFF","2014B","445605","779671","10","3"
"DDD","2014J","148414","814039","232","1"
"BBB","2014J","678995","913473","207","8"
"CCC","2014J","537654","909230","191","1"
"FFF","2014J","443696","883055","64","1"
"EEE","2013J","576439","551078","221","1"
"EEE","2014J","532579","832760","8","1"
"DDD","2014J","601418","813708","38","1"
"BBB","2014J","2688495","913521","13","4"
"DDD","2013B","403085","547272","12","5"
"DDD","2013J","610257","674099","175","1"
"DDD","2014J","606757","1012845","210","2"
"FFF","2014B","110529","779625","22","1"
"FFF","2013J","2580545","716283","54","1"
"AAA","2013J","2268379","547048","137","9"
"DDD","2013B","542054","547958","44","1"
"CCC","2014J","655890","909346","-6","1"
"DDD","2013J","358504","674427","198","1"
"BBB","2014B","618882","768351","123","3"
"GGG","2013J","587506","661608","131","1"
"FFF","2014J","58884","882596","117","2"
"FFF","2014J","678088","883043","7","1"
"CCC","2014J","483543","909096","66","1"
"FFF","2013J","572397","716678","-17","1"
"BBB","2014J","637388","913473","-6","2"
"FFF","2013B","1464952","526859","77","12"
"FFF","2013J","466807","716325","32","18"
"FFF","2014J","687073","882537","81","5"
"FFF","2013B","351034","526738","110","1"
"DDD","2013J","588132","673537","18","7"
"FFF","2014J","682511","882537","77","1"
"AAA","2013J","31604","546883","158","1"
"FFF","2014J","639238","882545","41","1"
"FFF","2014J","505773","882682","238","2"
"FFF","2013J","559979","716219","234","5"
"FFF","2013B","263697","526821","44","11"
"DDD","2013J","441444","674321","210","2"
"FFF","2014J","638655","882545","47","6"
"DDD","2013B","150578","547945","20","1"
"BBB","2014B","589444","768486","120","1"
"FFF","2014J","690872","882674","-2","1"
"FFF","2014J","623471","882581","39","7"
"BBB","2014J","617525","913473","99","1"
"FFF","2013B","553017","526738","173","3"
"FFF","2014J","652684","882657","169","1"
"FFF","2013J","601105","716660","-11","1"
"FFF","2014J","644974","882537","120","1"
"DDD","2013J","537811","673522","97","1"
"BBB","2013J","538210","704104","123","1"
"FFF","2013B","488675","527352","33","1"
"DDD","2013B","559930","547272","114","1"
"DDD","2013B","553575","547928","93","2"
"FFF","2013J","566009","716284","61","1"
"FFF","2013J","598962","716678","171","1"
"BBB","2014J","626195","913473","202","1"
"DDD","2014B","583053","772705","97","5"
"FFF","2014B","617437","779089","43","2"
"DDD","2014J","623937","813708","144","3"
"FFF","2013J","295255","716441","224","2"
"DDD","2013J","583198","673521","232","1"
"BBB","2014J","627563","913606","111","2"
"DDD","2014J","676865","814278","109","2"
"CCC","2014J","636996","909013","176","1"
"DDD","2013J","1957728","674433","8","1"
"FFF","2013B","368886","526721","152","5"
"FFF","2014J","636832","883037","51","1"
"FFF","2014J","648027","883037","134","1"
"FFF","2014J","105939","882537","68","5"
"FFF","2013B","267602","527217","42","1"
"FFF","2013B","534958","527203","96","1"
"BBB","2013J","423399","704186","97","1"
"CCC","2014J","561009","909347","-10","1"
"CCC","2014B","624127","730075","60","1"
"FFF","2014J","641914","882617","49","7"
"BBB","2013B","420604","542864","40","6"
"FFF","2013B","559770","527115","55","1"
"EEE","2014J","657091","832656","31","1"
"CCC","2014J","475734","909091","149","2"
"CCC","2014J","599491","909090","214","5"
"CCC","2014J","471580","909332","40","1"
"FFF","2014J","693162","882674","31","12"
"FFF","2014J","560645","941543","149","2"
"FFF","2014B","610094","779343","100","32"
"BBB","2014B","615259","768393","205","1"
"CCC","2014J","164968","909238","101","1"
"FFF","2014B","2570929","779080","-8","3"
"DDD","2013J","562561","673537","5","4"
"FFF","2013J","589583","716452","177","1"
"FFF","2014J","654824","883047","91","1"
"EEE","2014B","447235","790863","152","3"
"FFF","2014B","511912","779089","54","3"
"FFF","2013B","336362","527398","17","1"
"FFF","2014J","2378208","883304","235","1"
"CCC","2014J","651935","909284","13","1"
"DDD","2014J","483200","813701","258","4"
"BBB","2014J","600658","913473","2","4"
"FFF","2014B","268649","779349","36","3"
"DDD","2014J","679395","813702","201","1"
"FFF","2013B","539359","526741","101","17"
"FFF","2013B","499354","527217","63","1"
"DDD","2014J","599083","813955","143","1"
"FFF","2013J","609229","716436","52","1"
"FFF","2013B","548219","526831","73","14"
"BBB","2014J","601930","913528","17","1"
"FFF","2013J","554846","716222","190","1"
"FFF","2014B","1641117","779347","49","12"
"EEE","2014J","641569","832668","47","6"
"FFF","2013B","526980","527203","129","3"
"FFF","2013J","77744","716238","40","2"
"GGG","2013J","368245","661609","137","1"
"FFF","2013B","497211","527204","41","2"
"EEE","2014J","442359","973720","165","1"
"CCC","2014J","564714","909018","31","3"
"CCC","2014J","155298","909018","261","1"
"FFF","2014J","682695","882617","10","1"
"BBB","2014J","632605","913466","53","2"
"GGG","2014J","633818","897069","206","1"
"BBB","2014J","343138","913473","52","21"
"FFF","2014J","155938","882537","177","11"
"BBB","2014J","387773","926325","47","1"
"FFF","2013B","533929","526853","123","3"
"DDD","2014J","2570274","813708","-1","4"
"DDD","2013J","554356","673519","-12","1"
"FFF","2013B","2525062","526834","216","12"
"CCC","2014J","368436","909073","36","6"
"FFF","2014B","627307","779374","19","3"
"CCC","2014J","642817","909339","127","1"
"FFF","2014B","555929","779670","-17","1"
"CCC","2014J","402378","909332","106","1"
"EEE","2014B","606182","790732","80","1"
"FFF","2014B","478073","779413","149","11"
"BBB","2013J","605390","704118","207","1"
"DDD","2014B","627071","773279","6","2"
"AAA","2014J","70011","877035","99","1"
"BBB","2014B","570437","768480","188","1"
"CCC","2014B","586473","729797","22","7"
"DDD","2013B","410886","547275","220","4"
"CCC","2014B","412268","730007","8","2"
"DDD","2013B","532267","547547","107","7"
"GGG","2013J","590215","661579","177","2"
"FFF","2013B","523940","526737","13","3"
"EEE","2014B","551528","790824","29","4"
"CCC","2014B","630211","729671","195","4"
"FFF","2013J","605756","716344","99","13"
"CCC","2014J","657050","909291","132","1"
"CCC","2014B","1876636","730016","20","3"
"BBB","2014J","497074","913466","136","3"
"EEE","2014B","632800","790738","55","2"
"DDD","2013B","316289","547272","61","2"
"BBB","2013J","55026","703894","53","7"
"FFF","2013J","603231","716325","-11","4"
"DDD","2013J","430356","673519","172","2"
"FFF","2014J","294219","883043","9","2"
"DDD","2013J","350949","674011","110","1"
"FFF","2014J","696082","883055","23","2"
"FFF","2013B","2546095","526738","156","1"
"CCC","2014J","684669","909090","215","1"
"DDD","2013B","241922","547308","197","2"
"CCC","2014J","682961","909232","145","2"
"DDD","2013B","557358","547774","199","1"
"EEE","2014J","346093","973719","158","3"
"FFF","2014B","619410","779619","23","2"
"DDD","2014J","177781","813936","17","1"
"EEE","2014J","645451","832565","4","13"
"DDD","2014J","653914","1016378","208","1"
"FFF","2014B","618665","779374","84","2"
"DDD","2014J","465629","813986","230","2"
"DDD","2013J","416243","674118","50","1"
"FFF","2014J","687410","882537","118","11"
"BBB","2014J","612566","913473","56","3"
"FFF","2014B","627521","779072","29","2"
"FFF","2013J","86669","716643","163","1"
"BBB","2014B","604962","768425","162","1"
"BBB","2014J","649231","985230","196","1"
"CCC","2014J","677089","909338","155","1"
"FFF","2014J","639234","882646","57","1"
"FFF","2013J","593492","716432","236","1"
"BBB","2014J","369234","913690","156","2"
"FFF","2013B","541579","526721","17","9"
"BBB","2014J","648845","913511","27","3"
"FFF","2013J","51485","717013","171","3"
"FFF","2014J","410407","882592","97","29"
"FFF","2014J","87322","883037","206","1"
"BBB","2014B","630549","768783","20","1"
"DDD","2014B","562632","773471","69","1"
"FFF","2014B","634431","779475","22","1"
"DDD","2013B","470921","547303","86","5"
"CCC","2014J","432724","909232","193","1"
"FFF","2014B","600702","779264","148","1"
"BBB","2013B","2470672","543236","2","2"
"FFF","2014J","279440","882545","91","2"
"BBB","2013B","483064","542797","53","1"
"DDD","2014B","630948","773120","111","1"
"BBB","2014J","677873","913473","59","1"
"GGG","2014B","627827","798620","122","2"
"AAA","2014J","351336","877030","-2","4"
"FFF","2014J","2138970","882545","17","1"
"BBB","2014J","675094","913473","113","8"
"BBB","2014J","424220","913680","-6","1"
"FFF","2013J","566973","716268","94","7"
"FFF","2014B","203568","779268","158","1"
"FFF","2014J","338689","882639","48","11"
"BBB","2013J","590502","703894","35","1"
"CCC","2014B","628383","729790","23","3"
"AAA","2014J","107489","877030","-24","3"
"FFF","2014B","493760","779427","89","4"
"CCC","2014J","557700","909090","214","1"
"BBB","2013J","2455578","703982","27","1"
"BBB","2014B","632113","768336","38","1"
"DDD","2014J","643199","814218","-2","1"
"BBB","2013B","509797","542864","35","2"
"BBB","2013J","593871","703721","106","1"
"BBB","2014J","687173","913504","30","5"
"FFF","2013J","2445085","716327","103","27"
"CCC","2014B","2433221","729782","217","3"
"DDD","2013J","472000","674088","86","1"
"FFF","2014B","603972","779620","79","2"
"CCC","2014B","592609","730041","101","1"
"FFF","2014J","613899","882537","86","3"
"BBB","2014B","536805","768376","47","2"
"DDD","2013J","494722","673519","28","3"
"AAA","2013J","2104505","546692","165","9"
"CCC","2014B","532350","729671","207","5"
"EEE","2013J","132123","551010","60","2"
"DDD","2014B","623073","773080","63","4"
"EEE","2014J","699134","832566","176","1"
"BBB","2013J","442910","703736","208","2"
"FFF","2014J","634526","882638","170","3"
"DDD","2013B","558290","547557","123","6"
"GGG","2014J","612235","896943","180","1"
"FFF","2014J","413949","883222","242","1"
"FFF","2013B","514580","526738","32","5"
"BBB","2014J","651979","913483","102","2"
"FFF","2014J","680708","882537","137","3"
"EEE","2014J","651828","832567","241","2"
"FFF","2014J","354698","882545","44","1"
"FFF","2013J","572053","716653","69","1"
"BBB","2013J","593513","703939","58","1"
"FFF","2014B","617829","779089","114","1"
"EEE","2013J","297853","551052","165","7"
"FFF","2014J","569556","882537","10","7"
"FFF","2014B","634784","779387","23","1"
"FFF","2014B","629767","779620","149","1"
"BBB","2014J","680798","913489","109","2"
"FFF","2013B","559440","526738","220","1"
"GGG","2014J","584099","896963","227","8"
"FFF","2013B","2639410","526819","19","1"
"BBB","2014B","598694","768351","219","8"
"FFF","2013J","577764","716216","56","1"
"FFF","2014J","2540871","883089","50","2"
"AAA","2013J","32885","546879","142","1"
"CCC","2014J","306202","909315","54","3"
"FFF","2013J","563196","716809","-18","3"
"DDD","2014J","464748","813710","25","1"
"BBB","2013B","2641393","543050","156","4"
